SET,IE PID,MMS ID,Title (DC),Identifier - Digital File Name (DC),Created - W 3 CDTF (DCTERMS),Is Part Of (DCTERMS)
1,IE149869,9939650625407636,German shepherd dogs in Australia,an017444,1936/1937,Argus newspaper collection of photographs.
1,IE149873,9917894393607636,[Eight unidentified men grouped in front of the door of the Mt. Bismarck [i.e. Mt. Kitchener] Co-operative Dairy Co. Ltd.],an017324,1947/1953,Argus newspaper collection of photographs.
1,IE149888,9917896643607636,Puppets see the town ...,an017527,1953,Argus newspaper collection of photographs.
1,IE149917,9917894853607636,Ball to celebrate France's National Day.,an017288,1945-07,Argus newspaper collection of photographs.
1,IE149922,9917894433607636,"Raushni Woden and Bina Roy, Indian girls on scholarship at Emily McPherson College from all Indian Women's Conference",an017279,1949,Argus newspaper collection of photographs.
1,IE149927,9917896353607636,Margaret Hewatt feeding one of the bears [i.e. koalas] Margaret is 8 years of age,an017073,1948,Argus newspaper collection of photographs.
1,IE149933,9917896113607636,[Group of koalas in tree],an017052,1932/1938,Argus newspaper collection of photographs.
1,IE149939,9917895573607636,Record moustache- British Army champion [Mr. C. F. Bollingford],an017311,1942/1948,Argus newspaper collection of photographs.
1,IE149970,9917897913607636,"Sole Bros. Circus goes to N.Z. by sea. Betty, 25 yr old elephant looks to be [having] a seasick review when she first [?] the ship",an017117,1953,Argus newspaper collection of photographs.
1,IE149984,9939656748207636,"Various breeds of ewes and rams, on show, at auction and in farms around Australia and overseas",an017376,1934/1951,Argus newspaper collection of photographs.
1,IE150043,9917896413607636,"[Four koalas, including mother and young, sitting in gum tree]",an017079,1940,Argus newspaper collection of photographs.
1,IE150504,9917898383607636,Test man offers his blood to the Red Cross blood bank,an017639,1950,Argus newspaper collection of photographs.
1,IE150552,9917898313607636,Argus party,an017635,1954,Argus newspaper collection of photographs.
1,IE150591,9917892483607636,"Bitumen reheater furnace with insulated road tank wagon for bulk delivery ...Vacuum Oil Company [Altona, Victoria]",an017167,1946/1952,Argus newspaper collection of photographs.
1,IE150648,9917895593607636,[Army soldier with seventeen and a half inch moustache],an017313,1946/1952,Argus newspaper collection of photographs.
1,IE150680,9917893153607636,"Clearing at Snob's Creek [High Country, Victoria]",an017214,1943/1949,Argus newspaper collection of photographs.
1,IE150775,9917896213607636,Koala on telegraph pole,an017059,1934,Argus newspaper collection of photographs.
1,IE150787,9917892763607636,"Broken Hill steel works, [Newcastle, New South Wales]",an017192,1929/1935,Argus newspaper collection of photographs.
1,IE1510201,9917894163607636,[Teams of horses in Australia],is010393,1939/1956,Argus newspaper collection of photographs.
1,IE151478,9917896173607636,White koala at the zoo [with a regular coloured one],an017055,26/03/1954,Argus newspaper collection of photographs.
1,IE151498,9917896193607636,Koala bear,an017057,1930/1950,Argus newspaper collection of photographs.
1,IE151550,9939664903707636,"Broken Hill, N.S.W.",an017198,1934/1938,Argus newspaper collection of photographs.
1,IE151591,9939658355007636,"Soldiers fighting bush fires, Victoria",an017351,1951/1954,Argus newspaper collection of photographs.
1,IE151598,9917895053607636,"Member of crew of Marposa handing in their wireless sets, cameras and musical instruments after an order of Customs officials was given for these articles to be checked.",an017295,1943/1949,Argus newspaper collection of photographs.
1,IE151676,9917896123607636,Two white koala bears [i.e. koalas] which Sir Edward Hallstrom has bred.,an017053,1932/1938,Argus newspaper collection of photographs.
1,IE151808,9917896373607636,"White koala bear bred by Sir Edward Hallstrom, Chairman of zoo",an017075,1953,Argus newspaper collection of photographs.
1,IE151823,9939650628107636,Scenes of Outback Australia,an017335,1939/1947,Argus newspaper collection of photographs.
1,IE151843,9917892563607636,[Filling sacks of flour at a Melbourne flour mill to help alleviate Britain's food shortage],an017189,1943/1949,Argus newspaper collection of photographs.
1,IE151987,9917897923607636,"[Portraits of Ian Johnson, Australian cricketer]",an017436,1945/1953,Argus newspaper collection of photographs.
1,IE152010,9917896223607636,"[Snowy, a white koala at the Melbourne Zoo, with zoo official Mrs. J. Seekamp]",an017060,1954,Argus newspaper collection of photographs.
1,IE152028,9917893793607636,Australia Day ceremony at races [Moonee Valley] Governor inspects R.A.A.F. guard of honor [i.e. honour],an017489,1951/1954,Argus newspaper collection of photographs.
1,IE152031,9939654573907636,"Don MacMillan, athlete",an017858,1948/1952,Argus newspaper collection of photographs.
1,IE152136,9917893663607636,Hurrying across Elizabeth St. on the south side of Bourke St. through the rain today,an017262,1954-04,Argus newspaper collection of photographs.
1,IE152245,9917893173607636,"[Timber cutting, Victoria]",an017216,1945/1951,Argus newspaper collection of photographs.
1,IE152318,9917893943607636,Bullock team crossing river in New South Wales,an017234,1938/1944,Argus newspaper collection of photographs.
1,IE152408,9917900563607636,Lew Hoad playing in his singles match against Ted Schroeder of the U.S.,an017714,1951,Argus newspaper collection of photographs.
1,IE153367,9917895093607636,"Customs Officers discovered a false bottom in a migrant's suit case in which he had hidden 2,000 odd cigarettes.",an017299,1949/1954,Argus newspaper collection of photographs.
1,IE153376,9917895393607636,Â£3000 worth of cloth etc. being sorted by Police at Victoria Dock Police Station. It is stuff that was stolen at docks or smuggled ashore.,an017302,1943/1949,Argus newspaper collection of photographs.
1,IE153404,9917896693607636,Puppet at the piano,an017536,1953,Argus newspaper collection of photographs.
1,IE153549,9939653025607636,"BHP Newcastle steel works, New South Wales",an017193,1942/1943,Argus newspaper collection of photographs.
1,IE153573,9917898803607636,Near Mawson Base (Antarctic mainland),an017141,1951/1954,Argus newspaper collection of photographs.
1,IE153610,9939659943807636,Sea Scouts carry the Australian flag at the Australia Day ceremony at Frankston,an017490,1950/1954,Argus newspaper collection of photographs.
1,IE153686,9917898173607636,"Betty, Peggy, Toby",an017124,1940/1955,Argus newspaper collection of photographs.
1,IE153712,9917895633607636,"[Bust of man, almost full face, with very full beard and moustache]",an017315,1950/1954,Argus newspaper collection of photographs.
1,IE153723,9917896203607636,Koalas,an017058,1930/1950,Argus newspaper collection of photographs.
1,IE153744,9917898053607636,Oh Boy a bucket of water ... Jo-Dee the baby elephant of Wirth's knows what to do with a bucket of water on a hot day,an017120,1951,Argus newspaper collection of photographs.
1,IE153779,9939649618107636,Len Hutton batting during the 5th Test Match played at the Melbourne Cricket Ground,an017666,1951,Argus newspaper collection of photographs.
1,IE795674,9917902713607636,"Ken, Ted before Davis Cup match",an017785,1950,Argus newspaper collection of photographs.
1,IE171818,9917892973607636,[Model on podium in evening gown],an017968,1944/1950,Argus newspaper collection of photographs.
1,IE155350,9917893303607636,Washing in the Yarra at Warrandyte - housewives take their clothes down to the river ... Mrs. David Bartlett and Mrs. William McLaren ...,an017251,1954,Argus newspaper collection of photographs.
1,IE737787,9939648778607636,"Soldiers fighting bush fires, Victoria",an017352,1951/1954,Argus newspaper collection of photographs.
1,IE155420,9917894953607636,"Mr. J. F. Brown, drover, with his horse and dog, watches proceedings at Newmarket Saleyards",an016873,1944/1950,Argus newspaper collection of photographs.
1,IE155436,9917894283607636,"Standley Chasm, 30 miles from Alice Springs",an016861,1929/1935,Argus newspaper collection of photographs.
1,IE155654,9917895643607636,"Kameruka Estate [Bega, N.S.W.]",an016887,1932/1938,Argus newspaper collection of photographs.
1,IE155825,9917898683607636,Another successful voyage of Discovery II,an017136,1934/1940,Argus newspaper collection of photographs.
1,IE830626,9939669099007636,"Various breeds of ewes and rams, on show, at auction and at stud farms around Australia",an017151,1936/1954,Argus newspaper collection of photographs.
1,IE607112,9939669461407636,"Various breeds of ewes and rams, on show, at auction and at stud farms around Australia",an017144,1936/1954,Argus newspaper collection of photographs.
1,IE832851,9939659036007636,"Merino sheep, on show, at auction and at farms around Australia",an017047,1936/1950,Argus newspaper collection of photographs.
1,IE790877,9939656549507636,"Merino sheep, on show, at auction and at farms around Australia",an017049,1936/1950,Argus newspaper collection of photographs.
1,IE832727,9939653554107636,"Merino sheep, on show, at auction and at farms around Australia",an017048,1936/1950,Argus newspaper collection of photographs.
1,IE683128,9939657631507636,"Various breeds of ewes and rams, on show, at auction and in farms around Australia and overseas",an017385,1934/1951,Argus newspaper collection of photographs.
1,IE659583,9939655189007636,"Various breeds of ewes and rams, on show, at auction and in farms around Australia and overseas",an017390,1934/1951,Argus newspaper collection of photographs.
1,IE707602,9939667317507636,Horse breeds with points marked on images,an017163,1937/1946,Argus newspaper collection of photographs.
1,IE622195,9939660090807636,Dogs with points marked on images,an017160,1946/1947,Argus newspaper collection of photographs.
1,IE707404,9939667319107636,Horse breeds with points marked on images,an017156,1937/1946,Argus newspaper collection of photographs.
1,IE749820,9939650524407636,Swiss polka dancing,an018027,1943/1949,Argus newspaper collection of photographs.
1,IE843941,9939658483807636,"Leonard Hutton, opening batsman for the English, batting at the Adelaide Oval in South Australia",an017662,1950,Argus newspaper collection of photographs.
1,IE818424,9939650710907636,"Herb McKenley, Jamaican athlete",an017862,1948/1953,Argus newspaper collection of photographs.
1,IE852645,9939652971607636,"Drought in the Wimmera, Victoria",an016911,1941/1947,Argus newspaper collection of photographs.
1,IE659538,9939656157907636,Huebner farm near Warracknabeal,an016914,1942/1948,Argus newspaper collection of photographs.
1,IE717670,9939647832707636,"Charlotte McGibbon, javelin thrower",an017857,1946/1952,Argus newspaper collection of photographs.
1,IE818526,9939651390807636,"Charlotte McGibbon, javelin thrower",an017855,1946/1952,Argus newspaper collection of photographs.
1,IE750099,9939670273707636,Dogs in Australia,an017428,1947/1949,Argus newspaper collection of photographs.
1,IE812632,9939657532807636,German shepherd dogs in Australia,an017445,1936/1937,Argus newspaper collection of photographs.
1,IE670302,9939655766807636,"Bill McDonald at the gates of Fossil Downs Station, Kimberley, Western Australia",an016889,1952/1955,Argus newspaper collection of photographs.
1,IE704553,9939655814707636,"Buckley's Cave under Point Lonsdale lighthouse, Victoria",an017373,1949/1954,Argus newspaper collection of photographs.
1,IE617595,9939660749907636,Signs on farm gates,an016905,1950/1954,Argus newspaper collection of photographs.
1,IE827827,9939655761407636,"St. John the Baptist, Church of England, Canberra",an017567,1938/1954,Argus newspaper collection of photographs.
1,IE821079,9939656920707636,Australian Institute of Anatomy,an017587,1935/1936,Argus newspaper collection of photographs.
1,IE802466,9917897753607636,"Customs House, Flinders Street, Melbourne",an017555,1934,Argus newspaper collection of photographs.
1,IE622186,9939659132907636,"Australian War Memorial, Canberra",an017560,1941,Argus newspaper collection of photographs.
1,IE721696,9939657519407636,"Australian cricket captain, Ian Johnson, with his wife and two sons",an017432,1954,Argus newspaper collection of photographs.
1,IE687641,9939655549207636,Flemington Training School class enjoy puppet show,an017540,1948,Argus newspaper collection of photographs.
1,IE622107,9939656268507636,Maxine and Bill MacDonald in and around the homestead at Fossil Downs,an016898,1952/1955,Argus newspaper collection of photographs.
1,IE155907,9917893103607636,"Part of the huge crowd in Lonsdale St. this morning, to see Hopalong [Cassidy]",an017245,1951/1954,Argus newspaper collection of photographs.
1,IE155918,9917893493607636,"[Norman Jackson with concrete mixing plant, during the construction of high school in the Western District of Victoria]",an017254,1951/1954,Argus newspaper collection of photographs.
1,IE155943,9917900743607636,"Lewis Hoad, Mervyn Rose and Ken Rosewall",an017723,1952,Argus newspaper collection of photographs.
1,IE155951,9917896363607636,Koala and joey [i.e. young koala] Healesville Sanctuary,an017074,1938,Argus newspaper collection of photographs.
1,IE155957,9917893293607636,Warrandyte people's water tanks are at zero level so housewives are turning to the old Yarra for their supply for both drinking and washing. Here Mrs. Beatrice Abel washes her son Peter whilst twin brother Maurice watches,an017250,1954,Argus newspaper collection of photographs.
1,IE156006,9917893373607636,The Bristol plane which will be used by Lt. Frewin in his Australia to New Zealand flight,an017224,1910/1950,Argus newspaper collection of photographs.
1,IE156027,9917898753607636,Weathering out a gale,an017137,1930,Argus newspaper collection of photographs.
1,IE602425,9939654053407636,"BHP Newcastle steel works, New South Wales",an017196,1942/1943,Argus newspaper collection of photographs.
